Date,Weekday,Hour,Demand,B,C,D,E,F,G,H,Apv,Bpv,Cpv,Dpv,Epv,Fpv,Gpv,Hpv,DA,Price,Signal,reg_ccp,reg_pcp
7/11/2017,Weekday,11,635.94,792.9,1490.4,993,444.24,370.08,894.4200000000001,1079.82,24.384,19.9548,5.19574,32.9271,7.57417,17.4846,12.534699999999999,41.9688,35.7,29.54,0.1812059993878177,10.23,4.59
7/11/2017,Weekday,12,634.32,813.96,1656.6,874.8,362.67,223.56,596.16,998.3700000000001,34.3134,24.0021,13.0237,36.7829,14.853800000000001,26.7178,22.3912,37.1717,38.91,32.7,0.1971227425772879,14.73,1.83
7/11/2017,Weekday,13,683.28,846.5400000000001,1367.4,891.6,410.01,355.77,907.56,1012.86,46.8974,19.2299,23.654400000000003,47.1138,16.912399999999998,49.067899999999995,28.795499999999997,56.9816,41.1,31.68,0.08815427,0.73,0.88
7/11/2017,Weekday,14,615.78,839.52,1671,844.2,433.25,313.11,770.76,1081.89,46.202600000000004,40.607600000000005,25.528200000000002,39.785399999999996,29.2132,53.5508,48.0633,49.9531,44.92,38.02,-0.613712886,6.69,0
7/11/2017,Weekday,15,628.02,799.02,1750.2,1008.6,436.9,339.48,848.88,1026.54,42.326,36.1005,18.801,57.9852,24.384999999999998,51.779999999999994,51.1593,40.991,48.8,41.51,-0.628099174,13.21,0
7/11/2017,Weekday,16,652.5,221.94,1570.8,886.2,394.9499999999999,357.21,630.36,990.99,32.8617,27.6669,18.1146,37.9721,22.837600000000002,38.3652,36.241,34.3853,56.43,40.46,-0.544842363,6.72,0
7/11/2017,Weekday,17,710.46,907.5600000000001,1627.8,889.8,395.68,322.65,336.6,1048.05,22.5944,19.8642,7.38738,27.0811,14.701400000000001,26.3962,25.2235,21.500899999999998,52.89,35.560001,-0.396082032,0.01,0
7/11/2017,Weekday,18,847.98,968.94,1514.4,993.6000000000001,428.11,411.39,324.18,1065.42,2.8411999999999997,9.151810000000001,3.62981,14.155600000000002,10.1711,14.874100000000002,2.04802,14.340100000000001,43.65,36.89,0.2356902356902357,8.33,4.13
7/11/2017,Weekday,19,862.74,1023.48,1408.8,991.8000000000001,433.08,414.27,354.6,1007.37,1.79231,4.05405,1.02047,5.00409,3.2673499999999995,6.63629,0,6.3410899999999994,37.9,31.83,0.226507499,3.98,0.97
7/11/2017,Weekday,20,884.8800000000001,1078.92,1301.4,890.4000000000001,383.01,397.89,516.78,915.66,0.0648799,0.345668,0.76167,1.06798,0.484178,0.8803240000000001,0,1.23881,36.27,30.28,0.1879400061218242,1.58,0.66
7/11/2017,Weekday,21,868.14,1072.8,1142.4,884.4,379.45,423.45,715.86,1020.96,0,0,0,0,0.0169293,0,0,0,33.91,31.06,0.2099785736149373,11.82,3.77
7/11/2017,Weekday,22,817.9200000000001,1034.64,1232.4,763.2,373.87,443.43,759.78,1012.5,0,0,0,0,0.0135434,0,0,0,26.76,26.009999,0.2794612794612794,6.62,4.45
7/11/2017,Weekday,23,741.0600000000001,951.3,1105.8,806.4000000000001,359.35,438.9299999999999,770.22,998.64,0,0,0,0,0.0169293,0,0,0,24.56,24.3,0.1714110805019895,5.19,6.8
7/12/2017,Weekday,0,629.8199999999999,830.88,460.8,478.8,347.72,173.79,635.94,881.64,0,0,0,0,0.0169293,0,0,0,23.73,22.92,-0.609427609,6.27,0.17
7/12/2017,Weekday,1,539.0999999999999,738,534.6,392.4,331.63,285.93,787.86,966.3299999999999,0,0,0,0,0.0169293,0,0,0,22.11,20.95,-0.588919498,3.22,0.13
7/12/2017,Weekday,2,492.84,658.8,487.2,329.4,348.19,432.72,772.02,1068.3,0,0,0,0,0.0135434,0,0,0,20.99,18.999999,-0.582797674,4.34,0.14
7/12/2017,Weekday,3,531.1800000000001,636.3000000000001,408,372,346.82,385.92,755.28,916.65,0,0,0,0,0.0203152,0,0,0,20.05,18.58,-0.60697888,7.08,0.17
7/12/2017,Weekday,4,524.16,623.16,331.8,326.4,352.47,365.58,442.08,857.25,0,0,0,0,0.0169293,0,0,0,19.8,19.17,-0.507499235,3.26,0.16
7/12/2017,Weekday,5,510.12,630.9,821.4,630.6,363.41,435.6,777.42,876.24,0,0,0,0,0.0169293,0,0,0,20.92,20.95,0.2684419957147233,2.77,3.98
7/12/2017,Weekday,6,628.38,699.3,1169.4,1011,364.17,433.17,727.9200000000001,960.2099999999999,0.0648799,0,0.271908,0,0.260711,0,0,0.0624919,22.81,22.49,0.2467095194367923,5,0.55
7/12/2017,Weekday,7,741.78,842.76,1311,1411.2,364.17,370.1700000000001,714.6,840.51,0.6542060000000001,2.33913,2.1375900000000003,2.32924,3.2267200000000003,4.95351,0,5.11331,24.8,22.409999,0.289868381,4.8,4.77
7/12/2017,Weekday,8,785.3399999999999,853.0199999999999,1675.2,1369.8,367.71,299.61,805.68,957.78,3.9090200000000004,5.5004800000000005,6.07534,6.797700000000001,12.2026,11.0176,0,10.509699999999999,25.85,23.289999,0.2975206611570251,5.57,5.17
7/12/2017,Weekday,9,709.02,826.0200000000001,1415.4,1030.8,374.3699999999999,393.57,800.46,1009.71,17.5014,21.5858,8.04913,14.2359,19.6346,19.959600000000002,0,22.7618,29.03,24.91,0.2240587695133152,5.94,4.79
7/12/2017,Weekday,10,646.2,818.46,1538.4,1048.2,375.85,333.09,889.92,933.03,23.9055,24.9183,10.1884,25.6642,19.3874,33.3778,0,25.346,34.32,26.86,0.2503826140189775,12.29,4.37
7/12/2017,Weekday,11,626.9399999999999,804.24,1692,1042.2,372.13,364.41,829.2600000000001,832.5,42.7505,39.5874,12.6503,41.1924,32.5855,30.225599999999996,0,40.9947,39.16,27.8,0.3749617385981026,10.67,1.11
7/12/2017,Weekday,12,628.38,813.06,1505.4,919.8,372.75,231.66,611.1,862.11,43.164100000000005,46.9437,33.6429,51.384100000000004,10.0018,54.7053,0,45.994099999999996,42.83,28.64,0.4224058769513315,0.01,0
7/12/2017,Weekday,13,670.32,811.44,1552.8,1082.4,363.34,423.72,859.5,971.46,44.3968,51.0515,35.7199,46.4013,21.4833,51.9526,0,47.6556,44.93,29.84,0.1958983777165595,6.81,0.77
7/12/2017,Weekday,14,612.54,804.24,1915.2,1012.2,372.35,461.16,790.1999999999999,926.55,49.3925,37.4697,56.1801,45.4856,50.831900000000005,30.9806,0,64.0983,49.34,33.24,-0.646158555,0.01,0
7/12/2017,Weekday,15,619.74,816.3,1801.2,1139.4,393.92,371.52,754.38,899.28,50.3711,43.369600000000005,52.5749,43.6642,49.3557,27.0733,17.641,48.901799999999994,56.03,33.77,-0.611876339,0.01,0
7/12/2017,Weekday,16,627.12,821.3399999999999,1731,967.2,206.38,456.93,673.92,958.32,33.6727,37.510000000000005,34.427499999999995,43.685500000000005,39.6789,30.2154,49.9538,54.367999999999995,65.47,38.73,-0.616773799,0.01,0
7/12/2017,Weekday,17,668.16,859.3199999999999,1312.2,1000.8,325.51,289.17,309.06,947.61,30.620600000000003,24.0793,30.9697,30.619099999999996,24.2868,32.335,37.7308,27.445,61.99,44.1,-0.436179982,0.84,0
7/12/2017,Weekday,18,770.04,926.28,1617.6,1276.2,413.6,380.7,289.08,895.9499999999999,15.311699999999998,17.3136,14.881200000000002,15.5594,13.187899999999999,13.7364,24.6961,19.0012,49.28,39.86,0.2124273033363941,16.86,4.05
7/12/2017,Weekday,19,802.8,971.1,1440.6,1353,372.34,430.47,330.12,873.27,6.5042100000000005,7.849679999999999,5.6986,9.74446,5.54604,11.1226,12.894300000000001,6.65355,41.43,40.39,0.2326293235384145,16.34,3.69
7/12/2017,Weekday,20,865.0799999999999,1030.86,1086.6,898.2,390.49,511.56,521.1,881.46,0.6190629999999999,1.09406,1.5380800000000001,2.09828,0.975128,1.27986,1.4795,1.2094,39.71,39.7,0.1891643709825526,11.1,3.93
7/12/2017,Weekday,21,865.6199999999999,1031.22,985.8,913.2,396.72,483.48,770.04,783,0.00540666,0,0,0,0.0169293,0,0,0,37.53,41.52,0.2255892255892258,30.42,3.96
7/12/2017,Weekday,22,820.8,1008.9,1272.6,791.4,393.91,508.23,749.7,827.55,0,0,0,0,0.0169293,0,0,0,29.99,28.96,0.3722069176614631,10.82,4.08
7/12/2017,Weekday,23,752.76,965.88,951.6,843,380.48,468.81,720.72,912.69,0,0,0,0,0.0135434,0,0,0,26.31,25.62,0.1040710131619225,6.98,5.19
7/13/2017,Weekday,0,659.88,839.8800000000001,465,445.2,384.87,196.02,631.26,889.47,0,0,0,0,0.0169293,0,0,0,24.66,22.69,-0.56167738,4.95,0
7/13/2017,Weekday,1,577.44,738.9,565.8,387.6,378.07,329.31,771.3,854.6399999999999,0,0,0,0,0.0169293,0,0,0,22.64,22.72,-0.617998163,4.36,0
7/13/2017,Weekday,2,522.0000000000001,671.9399999999999,475.8,304.2,375.63,529.02,780.6600000000001,767.79,0,0,0,0,0.0169293,0,0,0,21.25,21.53,-0.588919498,3.39,0.13
7/13/2017,Weekday,3,551.52,647.82,489.6,372.6,370.58,487.89,786.42,868.0500000000001,0,0,0,0,0.0169293,0,0,0,20.16,20.18,-0.601469238,4.11,0.08
7/13/2017,Weekday,4,528.48,634.6800000000001,436.8,343.2,372.5,524.52,442.08,729.9,0,0,0,0,0.0169293,0,0,0,19.98,20.24,-0.384144475,2.8,0.07
7/13/2017,Weekday,5,495.72,627.12,700.8,657,371.45,465.66,759.4200000000001,742.1400000000001,0,0,0,0,0.0169293,0,0,0,21.21,21.78,0.3042546678910316,4.26,0.41
7/13/2017,Weekday,6,548.64,663.84,1146.6,909,369.6,416.97,754.9200000000001,802.3499999999999,0.13516699999999998,0,0.714168,0.31122,0.25732499999999997,0.21330900000000003,0,0.45214800000000005,22.82,23.34,0.265993266,5.79,0.73
7/13/2017,Weekday,7,642.4200000000001,739.8000000000001,1302,1378.8,375.74,429.9299999999999,639.9000000000001,871.1999999999999,5.96895,3.92988,4.7633,4.50122,4.84517,4.601380000000001,5.66115,5.31917,24.92,25.82,0.1830425466789105,7.25,1.89
7/13/2017,Weekday,8,764.1000000000001,810.72,1683.6,1356,351.4,464.49,765,797.4000000000001,16.8472,15.9041,14.5487,11.6839,10.8111,12.5074,23.0933,13.0498,26.91,26.92,0.2087542087542089,6.27,1
7/13/2017,Weekday,9,768.6,866.1600000000001,1220.4,994.2,400.1,459.81,879.1199999999999,962.6400000000001,25.0815,31.3786,20.7551,24.8337,20.2982,20.8975,34.717,25.9084,30.48,29.670001,0.2185491276400366,9.46,5.08
7/13/2017,Weekday,10,744.66,855.1800000000001,1384.2,948,384.48,460.26,892.98,881.6400000000001,37.233,28.7609,26.027800000000003,36.8976,17.5591,39.4283,40.710300000000004,41.388,38.18,32,0.2023262932353842,10.84,4.68
7/13/2017,Weekday,11,746.46,877.5,1718.4,1170.6,384.98,409.14,829.62,862.56,47.4705,53.2698,49.7248,30.0802,18.2633,42.394400000000005,36.6896,40.6786,41.6,50.56,0.2886440159167432,46.01,2.95
7/13/2017,Weekday,12,740.34,901.98,1492.2,994.8000000000001,376.89,206.01,641.7,747.36,53.474599999999995,36.7046,35.0417,58.5438,24.415399999999998,50.4053,38.3746,67.66409999999999,48.33,38.6,0.2797673706764616,12,3.74
7/13/2017,Weekday,13,780.84,872.64,1387.8,928.8,382,426.24,908.64,945.27,45.1024,34.5366,25.6216,54.98440000000001,20.186500000000002,56.550599999999996,38.4739,61.190599999999996,51.32,43.39,0.1714110805019895,9.84,6.5
7/13/2017,Weekday,14,708.48,858.96,1872,1089.6,347.3,411.84,774.3599999999999,848.7900000000001,47.5218,33.7916,36.8583,57.3726,29.5653,57.7221,33.5834,75.1043,55.28,54.190001,-0.571166208,3.18,9.75
7/13/2017,Weekday,15,709.02,866.8799999999999,1618.2,1133.4,348.22,392.76,833.76,870.6600000000001,47.5218,31.1907,24.560200000000002,42.5159,29.551799999999997,45.919,39.087,57.5073,56.38,38.21,-0.601469238,18.36,5.7
7/13/2017,Weekday,16,706.1400000000001,911.34,1700.4,997.2,354.85,310.6799999999999,642.24,915.5699999999999,23.648699999999998,27.307799999999997,19.466,35.217,27.882600000000004,42.2047,44.4776,52.1403,63.53,42.68,-0.594735231,0,8.71
7/13/2017,Weekday,17,748.0799999999999,918.54,1544.4,972,362.3099999999999,244.8,332.46,880.11,18.8611,29.717399999999998,16.077,19.503700000000002,15.7036,24.811600000000002,36.6965,40.3955,59.51,37.69,-0.444444444,2.59,0.64
7/13/2017,Weekday,18,876.06,966.42,1576.8,1184.4,382.61,383.13,386.82,1010.52,7.0665000000000004,15.0718,12.5684,13.099100000000002,8.25473,13.299700000000001,19.983600000000003,16.7552,48.19,39.88,0.189776553,5.45,4.29
7/13/2017,Weekday,19,878.4000000000001,976.14,1195.2,1210.8,348.51,349.3800000000001,392.4,1046.16,5.18228,4.51046,4.88288,8.94348,4.48288,5.13635,6.07555,8.96943,41.93,41.62,0.1692684419957149,11.45,0.87
7/13/2017,Weekday,20,923.4000000000001,1048.86,1110,878.4,305.39,357.57,474.66,1107.9,0.7136790000000001,0.540316,1.42506,1.16462,0.9480409999999999,0.717802,0.551389,1.7424199999999999,38.85,37.04,0.2304866850321394,15.6,1.42
7/13/2017,Weekday,21,910.44,1072.8,1063.2,917.4000000000001,310.97,372.87,731.52,1042.02,0.00270333,0,0,0,0.0135434,0,0,0,35.54,32.45,0.2240587695133152,15.13,4.39
7/13/2017,Weekday,22,865.62,1036.44,1244.4,825.6000000000001,354.2,388.89,775.44,1005.57,0,0,0,0,0.0169293,0,0,0,29.88,27.289999,0.302112029,9.49,4.64
7/13/2017,Weekday,23,768.4200000000001,999.3599999999999,995.4,840.0000000000001,389.92,337.32,751.32,1053.9,0,0,0,0,0.0169293,0,0,0,25.47,24.38,0.1322314049586781,3.57,4.5
7/14/2017,Weekday,0,658.8,911.34,398.4,477.6,375.48,167.76,622.08,988.3800000000001,0,0,0,0,0.0169293,0,0,0,23.68,22.84,-0.558004285,3.52,2.12
7/14/2017,Weekday,1,554.76,802.8,483.6,367.2,367.5,211.14,737.1,884.52,0,0,0,0,0.0169293,0,0,0,22.07,22.1,-0.587082951,11.38,0.18
7/14/2017,Weekday,2,507.4200000000001,716.4000000000001,474,307.2,367.63,389.52,757.98,950.58,0,0,0,0,0.0169293,0,0,0,20.92,21.33,-0.576369758,4.67,0.09
7/14/2017,Weekday,3,480.6,667.8,468.6,370.2,342.98,387.54,749.88,1054.53,0,0,0,0,0.0169293,0,0,0,20.04,19.77,-0.594735231,4.19,0.14
7/14/2017,Weekday,4,575.64,638.1,379.2,292.2,352.51,273.6,439.38,999.45,0,0,0,0,0.0169293,0,0,0,19.91,20.61,-0.471686563,5.06,0.06
7/14/2017,Weekday,5,518.5799999999999,637.74,834,606,346.69,335.16,767.7,880.11,0,0,0,0,0.0169293,0,0,0,20.93,22.05,0.2258953168044076,5.25,0.07
7/14/2017,Weekday,6,643.1400000000001,656.64,1061.4,977.4000000000001,336.96,320.13,737.46,1021.05,0.34062000000000003,0,0.9500400000000001,0.461916,0.8058350000000001,0.382602,0,0.882239,22.25,22.86,0.3651668197122744,2.82,3.95
7/14/2017,Weekday,7,763.56,722.5200000000001,1353.6,1291.8,381.5,277.83,698.7600000000001,1083.69,4.04418,5.4870600000000005,6.476649999999999,4.0016300000000005,4.73682,4.13075,5.35635,7.08364,24.35,24.769999,0.2090602999693907,9.62,4.26
7/14/2017,Weekday,8,806.76,815.22,1640.4,1239,348.52,212.13,847.98,1064.52,18.7936,16.9914,12.5667,13.0418,13.2353,11.1903,14.5108,15.4612,26.02,26.309999,0.2708907254361801,4.39,4.67
7/14/2017,Weekday,9,714.9599999999999,879.48,1394.4,1032,371.01,217.62,847.26,943.6500000000001,19.918100000000003,17.045099999999998,23.0499,30.0704,21.2327,17.8638,27.0557,26.1878,28.02,28.19,0.2121212121212119,6.97,5.23
7/14/2017,Weekday,10,645.48,931.14,1380,1038,384.62,167.4,921.5999999999999,1009.8,29.8799,25.2237,27.2711,20.0065,32.5381,25.0858,22.124100000000002,23.651400000000002,32.32,33.59,0.2115090296908479,34.63,6.07
7/14/2017,Weekday,11,631.2600000000001,941.58,1437.6,1105.8,376.92,206.28,834.84,1010.88,44.3887,26.6265,36.081900000000005,25.243199999999998,48.6717,30.1308,27.271499999999996,30.9004,35.68,33.890001,0.2133455769819408,17.5,5.49
7/14/2017,Weekday,12,631.98,945.9,1726.2,1050.6,380.55,99.63,632.6999999999999,936.9,46.437799999999996,31.089999999999996,40.8484,23.7084,43.7385,34.5798,33.631299999999996,25.9746,36.92,49.129999,0.2154882154882154,29.08,0
7/14/2017,Weekday,13,666.54,951.66,1537.2,1124.4,376.85,148.77,795.24,1131.3,43.8129,33.3117,41.4955,26,43.6708,44.5105,34.504599999999996,24.118199999999998,39.1,38.89,0.2721150902969085,15.13,0
7/14/2017,Weekday,14,613.26,944.8199999999999,1732.8,1062.6,380.49,169.2,716.58,1055.34,41.8178,29.512700000000002,40.6552,37.067899999999995,52.061,56.506600000000006,41.7001,30.8122,39.96,37.64,-0.626874809,0,0
7/14/2017,Weekday,15,567.18,940.68,1575,1140.6,333.5,209.52,798.66,1038.96,36.9437,27.626600000000003,36.6437,32.691199999999995,43.5286,49.0543,28.912,50.8501,41.17,58.98,-0.616467707,0.06,0
7/14/2017,Weekday,16,123.12,968.04,1745.4,1011.6,320.54,146.88,706.6800000000001,1043.73,37.4871,25.169999999999998,34.0278,49.2219,39.32,30.618299999999998,21.8227,54.654700000000005,42.6,30.53,-0.535965718,0.12,0
7/14/2017,Weekday,17,621,1000.08,1563.6,1081.8,312.45,48.33,433.44,1000.71,23.767699999999998,18.9379,36.1834,33.5823,19.976599999999998,21.9878,19.0897,44.082499999999996,41.5,30.6,-0.33761861,1.48,1.07
7/14/2017,Weekday,18,813.0600000000001,1052.46,1780.2,1216.2,412.63,41.4,383.76,900.99,14.1465,12.038,18.979499999999998,14.0917,12.666500000000001,15.6054,15.6547,24.041,36.08,33.62,0.2087542087542089,4.81,0
7/14/2017,Weekday,19,853.2,1102.5,1642.8,1230,402.05,23.49,382.86,902.0699999999999,5.13903,6.07436,7.17444,6.54709,7.0019599999999995,6.490689999999999,11.784699999999999,12.5646,33.18,27.16,0.2099785736149373,9.99,0.93
7/14/2017,Weekday,20,886.5,1145.16,1194,969.6,373.71,24.12,514.44,983.9699999999999,0.740712,0.442992,0.961506,1.27764,0.8566229999999999,0.927726,0.698654,1.08809,30.58,26.910001,0.1958983777165595,23.53,5.46
7/14/2017,Weekday,21,883.0799999999999,1121.4,1134.6,916.8000000000001,386.85,24.57,799.2,804.06,0,0,0,0,0.0135434,0,0,0,28.71,27.12,0.2056932966023877,7.48,4.51
7/14/2017,Weekday,22,839.1599999999999,1080.18,1144.8,778.8,383.32,23.4,729.3599999999999,792,0,0,0,0,0.0169293,0,0,0,25.33,24.12,0.2485460667278852,6.34,4.38
7/14/2017,Weekday,23,766.0799999999999,1004.76,1072.8,804.6000000000001,383.37,22.95,768.6,841.95,0,0,0,0,0.0135434,0,0,0,22.92,20.23,0.2384450566268748,5.53,5.41
7/15/2017,Weekend,0,666,874.08,330.6,475.8,366.22,19.44,619.38,851.49,0,0,0,0,0.0169293,0,0,0,21.09,21.21,-0.350474441,5.95,0.14
7/15/2017,Weekend,1,558.9,768.42,321,367.2,343.01,19.71,765,834.75,0,0,0,0,0.0169293,0,0,0,20.21,21.29,-0.604224059,5.09,0.54
7/15/2017,Weekend,2,504.72,698.5799999999999,271.2,302.4,391.06,23.13,743.5799999999999,878.13,0,0,0,0,0.0169293,0,0,0,19.27,18.77,-0.565962657,2.97,0.58
7/15/2017,Weekend,3,509.22,650.34,322.2,347.4,390.39,22.23,730.98,838.0799999999999,0,0,0,0,0.0169293,0,0,0,18.26,18.32,-0.539638812,4.71,0.81
7/15/2017,Weekend,4,549.1800000000001,643.5,300.6,299.4,397.81,18.81,441.72,842.22,0,0,0,0,0.0169293,0,0,0,17.91,17.85,-0.457606367,4.1,1.03
7/15/2017,Weekend,5,504.1799999999999,649.62,721.8,627,385.96,20.79,750.5999999999999,820.62,0,0,0,0,0.0135434,0,0,0,17.99,17.99,0.2913988368533826,4.18,0.84
7/15/2017,Weekend,6,607.5,735.3000000000001,1001.4,1087.8,385.81,19.62,756.54,887.04,0.15409,0,0.324324,0.227682,0.169293,0.203152,0,0.327164,17.55,16.79,0.2656871747780838,6.27,0.49
7/15/2017,Weekend,7,738.54,875.16,1196.4,1236.6,370.87,25.47,642.78,847.5300000000001,3.46837,2.33578,3.2727200000000005,2.7747699999999997,1.88931,3.5179099999999996,10.8154,1.9997399999999999,19.47,17.900001,0.338842975,4.29,0.78
7/15/2017,Weekend,8,758.6999999999999,902.6999999999999,1289.4,1202.4,378.8000000000001,19.08,528.66,898.2,14.99,16.3001,15.1564,10.059000000000001,9.822379999999999,18.1245,41.3953,9.24513,21.1,20.82,0.2320171411080501,2.48,5.57
7/15/2017,Weekend,9,696.24,891,1234.8,901.2,371.0600000000001,19.71,529.92,888.3,28.4661,31.788,30.763299999999997,25.5643,23.7518,32.616,53.2553,29.338099999999997,22.75,22.18,0.2669115396388126,0.8,4.76
7/15/2017,Weekend,10,640.8,890.46,1353,1087.2,370.98,20.7,541.8,1037.16,37.0681,44.0576,38.4521,42.1719,36.3032,46.7553,60.324,46.7329,24.74,24.86,0.2941536577900217,9.07,1.26
7/15/2017,Weekend,11,623.52,895.86,1294.2,1197.6,368.68,22.14,502.2,876.78,42.3855,49.162,53.680499999999995,57.65599999999999,42.9496,59.056200000000004,58.536300000000004,59.6871,27.32,27.97,0.2439546985001533,6.35,4.65
7/15/2017,Weekend,12,617.04,882.18,1498.8,1012.8,377.81,19.26,427.14,986.49,52.3473,46.6652,39.7706,65.425,40.1597,58.5449,61.5946,67.2744,28.82,29.28,0.2917049280685644,8.63,4.05
7/15/2017,Weekend,13,663.3,903.06,1597.8,942.5999999999999,425.13,18.63,505.98,950.31,55.7048,58.3978,62.5798,63.7116,42.1573,70.5512,46.6831,71.5312,29.99,30.27,0.1597796143250689,21.07,7.39
7/15/2017,Weekend,14,593.46,905.4,1927.2,1107.6,424.05,19.08,467.82,1011.69,56.2752,52.7697,41.220299999999995,58.873000000000005,39.6755,65.943,54.0121,67.10159999999999,31.67,29.2,-0.261707989,9.88,0
7/15/2017,Weekend,15,603.72,889.38,1755,1144.8,433.73,26.28,486.18,887.94,23.008000000000003,35.832,48.609300000000005,51.3038,12.561499999999999,62.4894,21.6172,64.1425,32.52,31.43,-0.625956535,10.57,2.55
7/15/2017,Weekend,16,624.4200000000001,947.88,1731,1039.8,447.38,18.09,335.7,874.17,17.6365,43.6649,36.5438,38.081900000000005,4.91627,50.236000000000004,43.9159,43.994299999999996,34.44,30.89,-0.546066728,1.8,0
7/15/2017,Weekend,17,674.1,977.4,1702.8,1072.8,415.01,28.26,144.18,1003.68,20.3588,26.2976,10.8649,30.0311,2.90507,35.6396,54.7861,13.439400000000001,34.47,61.45,-0.500765228,38.83,0
7/15/2017,Weekend,18,780.6600000000001,1049.94,1558.8,1085.4,385.09,28.71,139.5,961.47,4.10095,10.5915,8.54053,12.855,1.42545,30.225599999999996,30.5935,4.68322,32.05,31.11,0.2130394857667586,6.71,0.62
7/15/2017,Weekend,19,802.0799999999999,1138.32,1635.6,1046.4,341.0600000000001,23.94,176.04,879.1200000000001,0.408203,4.127879999999999,1.9262899999999998,10.2162,0.372445,10.1881,7.13038,0.882239,29.98,29.93,0.2901744719926538,9.41,5.27
7/15/2017,Weekend,20,845.64,1209.96,1416.6,879.6,364.89,22.14,237.24,884.52,0.0919132,1.15782,0.8419320000000001,1.57248,0.111733,2.12632,1.6644400000000001,0.0808719,27.94,26.17,0.2626262626262625,8.61,4.43
7/15/2017,Weekend,21,857.5200000000001,1223.28,1643.4,889.8,364.6899999999999,24.03,277.2,847.89,0,0,0,0,0.0135434,0,0,0,26.65,26.81,0.302112029,7.72,4.79
7/15/2017,Weekend,22,825.3,1133.46,1344,784.8,364,24.84,275.76,885.78,0,0,0,0,0.0169293,0,0,0,23.64,23.43,0.3198653198653201,3.37,4.3
7/15/2017,Weekend,23,762.84,1037.7,974.4,829.8000000000001,370.62,23.04,282.96,844.92,0,0,0,0,0.0169293,0,0,0,21.41,20.01,0.1450872359963271,6.62,4.58
7/16/2017,Weekend,0,683.82,890.1,408,462.6,373.25,20.07,262.26,813.6000000000001,0,0,0,0,0.0169293,0,0,0,19.4,19.49,-0.502601775,4.06,0.14
7/16/2017,Weekend,1,588.06,758.16,442.8,387.6,364.85,18.09,275.76,795.0600000000001,0,0,0,0,0.0169293,0,0,0,18.95,20.77,-0.550045914,4.93,1.4
7/16/2017,Weekend,2,527.0400000000001,697.68,324,303,365.66,19.53,278.46,727.56,0,0,0,0,0.0135434,0,0,0,16.89,16.9,-0.590449954,7.56,0.17
7/16/2017,Weekend,3,544.14,655.9200000000001,399,360,363.2,25.38,268.38,770.3100000000001,0,0,0,0,0.0169293,0,0,0,16.28,17.07,-0.609733701,4.98,1.64
7/16/2017,Weekend,4,550.98,644.4000000000001,466.2,314.4,359.67,18.99,219.78,655.38,0,0,0,0,0.0169293,0,0,0,16.23,16.81,-0.429445975,4.18,1.03
7/16/2017,Weekend,5,505.08,655.56,1014,646.8,381.42,19.71,262.62,729.63,0,0,0,0,0.0169293,0,0,0,15.41,11.38,0.2831343740434651,9.14,4.22
7/16/2017,Weekend,6,545.22,728.82,1387.8,1034.4,385.1,25.11,255.78,721.98,0.21086,0,0.33579,0.173628,0.20653700000000003,0.22008100000000003,0,0.22791199999999998,14.4,5.54,0.2589531680440773,11.63,4.85
7/16/2017,Weekend,7,634.14,861.12,1345.8,1443.6,430.24,20.16,234.54,754.92,4.1550199999999995,2.78548,3.67731,2.28665,2.27868,3.96146,10.7743,3.2900199999999997,15.78,16.01,0.3458830731558007,6.02,4.01
7/16/2017,Weekend,8,759.24,877.5,1316.4,1476,431.1,18.63,209.88,664.38,14.7791,14.5718,14.9631,8.21129,9.118120000000001,16.4654,39.2274,10.6457,19.09,18.950001,0.3425160697887972,2.4,4.57
7/16/2017,Weekend,9,748.6199999999999,867.96,1206.6,1003.8,437.15,20.25,207.72,657,27.7389,29.999299999999998,31.0385,24.321,23.2405,32.2334,38.1315,26.4378,21.19,20.94,0.3238445056626875,3.68,5.34
7/16/2017,Weekend,10,722.52,825.12,1251,1068,464.6900000000001,25.56,208.08,650.79,40.085,42.322500000000005,44.3472,34.6846,36.3574,37.4882,57.2109,43.884,23.13,22.21,0.3244566880930519,2.9,3.4
7/16/2017,Weekend,11,713.88,837.36,1098.6,1301.4,364.72,18.63,212.22,647.73,41.8043,53.0114,54.181799999999996,20.7829,45.417899999999996,40.417,43.5495,46.552800000000005,25.03,24.84,0.2411998775635138,6.1,5.21
7/16/2017,Weekend,12,700.38,854.8199999999999,1388.4,1011.6,359.09,21.24,212.94,596.97,51.925599999999996,51.1152,57.959,35.167899999999996,52.0881,64.1722,35.6999,47.1048,27.26,27.6,0.2571166207529845,6.98,4.8
7/16/2017,Weekend,13,757.6199999999999,852.12,1466.4,1075.8,383.65,18.81,206.64,617.31,54.3667,59.9314,63.4856,23.9607,56.719899999999996,54.7087,44.3371,48.3755,28.37,31.66,0.1946740128558311,16.42,7.32
7/16/2017,Weekend,14,671.22,859.68,1629,1127.4,413.35,20.07,206.64,624.87,54.81,55.9781,57.7821,24.1769,56.506600000000006,53.3375,63.3207,39.509,30.57,34.62,-0.557698194,18.92,0.88
7/16/2017,Weekend,15,676.62,851.76,1595.4,1177.2,395.5,18.72,160.38,547.5600000000001,52.782500000000006,34.3621,42.7174,42.3669,54.1568,25.776600000000002,64.6495,28.2874,32.6,40.01,-0.636975819,16.98,0
